run_id,weight_type,rd_cost_econ,curtailment,capacity_market_cost,cm_plus_redispatch_cost,grid_load_shedding_cost,total_cost,scenario,case_study,design,sigma,design_order,design_label
24,ptdf_neg,-2622646.8763118,34498.08006596782,76239924.39775531,73617277.52144352,2380367524.5517797,2453984802.073223,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
25,ptdf_pos,-3100188.21389476,44033.77189986714,76239924.39774609,73139736.18385133,3038330261.0908327,3111469997.274684,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
26,ptdf_neg,-3054109.765446501,40818.82961243104,91516369.77243406,88462260.00698756,2816499243.2577415,2904961503.264729,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
27,ptdf_pos,-2993403.8879437894,40818.82961449512,76239924.39745602,73246520.50951223,2816499243.400163,2889745763.9096756,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
28,ptdf_neg,-3093916.3035044977,44033.77189822633,91516369.77237794,88422453.46887344,3038330260.977617,3126752714.4464903,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
29,ptdf_pos,-3054109.7387359887,40818.82886817029,91516369.76753378,88462260.02879779,2816499191.90375,2904961451.9325476,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
30,ptdf_neg,-3093657.9937252044,44033.77189986718,91516369.77238001,88422711.7786548,3038330261.090835,3126752972.8694897,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
31,ptdf_pos,-3040927.2647900176,44033.771898569714,91516369.77227148,88475442.50748147,3038330261.0013103,3126805703.508792,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
32,ptdf_neg,-3000827.155039739,40818.82961580616,91516369.77237831,88515542.61733857,2816499243.490625,2905014786.1079636,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
33,ptdf_pos,-7929888.46901481,106330.01985609758,91516369.77238174,83586481.30336693,7336771370.070733,7420357851.3741,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
34,ptdf_neg,-3050009.755236277,40818.82960385701,91516369.7708437,88466360.01560742,2816499242.666134,2904965602.681741,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
35,ptdf_pos,-7684092.352940826,106330.01985609326,91516369.77238001,83832277.41943918,7336771370.070436,7420603647.489875,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
36,ptdf_neg,-4905833.407273765,112053.79327165196,91516369.77237834,86610536.36510457,7731711735.743985,7818322272.10909,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
37,ptdf_pos,-3052413.360901016,40818.82961592893,91516369.77093494,88463956.41003393,2816499243.4990964,2904963199.90913,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
38,ptdf_neg,-4969308.3311269935,112053.79326870908,91516369.77237931,86547061.44125232,7731711735.540927,7818258796.98218,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
39,ptdf_pos,-3068043.9221658623,44033.77189986714,91516369.77235967,88448325.85019381,3038330261.0908327,3126778586.9410267,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
40,ptdf_neg,-3051008.9535438973,40818.82961592899,91516369.77237925,88465360.81883535,2816499243.4991,2904964604.3179355,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
41,ptdf_pos,-3040835.446368129,40818.82961592893,91516369.77237943,88475534.3260113,2816499243.4990964,2904974777.8251076,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
42,ptdf_neg,-3093335.16007806,44033.771899867024,91516369.77240646,88423034.6123284,3038330261.0908246,3126753295.703153,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
43,ptdf_pos,-3098491.2560032755,44033.77188896679,91516369.7721679,88417878.51616463,3038330260.3387084,3126748138.854873,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
44,ptdf_neg,-3050437.7800222784,40818.82961592906,91516369.77238166,88465931.99235938,2816499243.4991055,2904965175.4914646,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
45,ptdf_pos,-5908911.938624343,78885.05170037877,91516369.77238163,85607457.8337573,5443068567.326135,5528676025.159892,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
46,ptdf_neg,-5687547.717048552,78885.0515057034,91516369.77233556,85828822.055287,5443068553.893535,5528897375.948822,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
47,ptdf_pos,-3040585.153425213,40818.829613370326,91516369.77237974,88475784.61895452,2816499243.3225527,2904975027.9415073,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
48,ptdf_neg,-3523927.20686917,53543.63076864139,91516369.77185436,87992442.56498519,3694510523.0362563,3782502965.6012416,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
49,ptdf_pos,-3100188.2138876715,44033.77189968557,91516369.7708821,88416181.55699442,3038330261.0783043,3126746442.6352987,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
50,ptdf_neg,-2978681.6491801413,40818.82961558185,76239924.39754617,73261242.74836603,2816499243.4751477,2889760486.2235136,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
51,ptdf_pos,-2986854.79191797,40818.829615357645,76239924.39749914,73253069.60558118,2816499243.4596777,2889752313.065259,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
52,ptdf_neg,-3100188.2138868533,44033.77189966499,91516369.77238172,88416181.55849487,3038330261.0768843,3126746442.6353793,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
53,ptdf_pos,-5908911.938624343,78885.05170037877,91516369.77238163,85607457.8337573,5443068567.326135,5528676025.159892,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
54,ptdf_neg,-5897061.652176436,78885.05167965923,91516369.77238168,85619308.12020524,5443068565.896486,5528687874.016691,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
55,ptdf_pos,-4668459.296255444,69789.3131982631,91516369.7723804,86847910.47612496,4815462610.680154,4902310521.156279,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
56,ptdf_neg,-3050071.420570906,44033.7718815102,76239924.39775416,73189852.97718325,3038330259.8242035,3111520112.801387,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
57,ptdf_pos,-5908911.938624343,78885.05170037877,91516369.77238163,85607457.8337573,5443068567.326135,5528676025.159892,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
58,ptdf_neg,-5908911.938624343,78885.05170037877,91516369.77238163,85607457.8337573,5443068567.326135,5528676025.159892,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
59,ptdf_pos,-5908911.938624343,78885.05170037877,91516369.77238163,85607457.8337573,5443068567.326135,5528676025.159892,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
60,ptdf_neg,-5908911.938624343,78885.05170037877,91516369.77238163,85607457.8337573,5443068567.326135,5528676025.159892,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
61,ptdf_pos,-3100188.21388765,44033.77189970939,91516369.77091382,88416181.55702618,3038330261.079948,3126746442.6369743,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
62,ptdf_neg,-2974541.6862875004,40818.829613334005,91516369.77237971,88541828.0860922,2816499243.3200464,2905041071.4061384,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
63,ptdf_pos,-5908911.938624343,78885.05170037877,91516369.77238163,85607457.8337573,5443068567.326135,5528676025.159892,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
64,ptdf_neg,-5908911.938624343,78885.05170037877,91516369.77238163,85607457.8337573,5443068567.326135,5528676025.159892,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
65,ptdf_pos,-3097318.814303233,44033.77189986701,91516369.77238484,88419050.9580816,3038330261.0908237,3126749312.0489054,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
66,ptdf_neg,-3047472.1106821336,40818.82961592904,91516369.77237915,88468897.66169702,2816499243.4991035,2904968141.1608005,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
67,ptdf_pos,-3054109.765488889,40818.82961479142,91516369.77238102,88462260.00689213,2816499243.420608,2904961503.4275002,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
68,ptdf_neg,-3044965.0973838414,44033.77189986714,76239924.39771943,73194959.30033559,3038330261.0908327,3111525220.391168,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
69,ptdf_pos,-3100188.2138947616,44033.77189986714,91516369.77235672,88416181.55846196,3038330261.0908327,3126746442.649295,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
70,ptdf_neg,-3051425.749916032,40818.82961592906,76239924.39765722,73188498.64774118,2816499243.4991055,2889687742.146847,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
71,ptdf_pos,-3096039.968033264,44033.77189986699,91516369.77237934,88420329.80434607,3038330261.090822,3126750590.8951683,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
72,ptdf_neg,-3001983.931381897,40818.82961592903,91516369.77237931,88514385.84099741,2816499243.499103,2905013629.3401003,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
73,ptdf_pos,-3092644.390302903,44033.77189739439,76239924.39775519,73147280.0074523,3038330260.920213,3111477540.9276657,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
74,ptdf_neg,-3051615.7195614018,40818.82961592889,91516369.77237535,88464754.05281395,2816499243.499093,2904963997.551907,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
75,ptdf_pos,-4968157.05751567,112053.79326193933,91516369.7723814,86548212.71486573,7731711735.073813,7818259947.788679,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
76,ptdf_neg,-4222422.6356272325,71069.94998895211,91516369.77238147,87293947.13675424,4903826549.237696,4991120496.37445,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
77,ptdf_pos,-4908158.656271961,112053.79327165188,76239924.39775456,71331765.7414826,7731711735.74398,7803043501.485463,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
78,ptdf_neg,-5939508.848197056,112097.28223889395,91516369.77238569,85576860.92418863,7734712474.483683,7820289335.407871,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
79,ptdf_pos,-4909911.157372669,112053.793271652,91516369.7723794,86606458.61500673,7731711735.743988,7818318194.3589945,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
80,ptdf_neg,-7915233.291370563,106330.01985609326,91516369.77237925,83601136.48100868,7336771370.070436,7420372506.551444,cs2_nl34_z1_sigma0,Case Study 2,Country-wide,,0,Country-wide
1,ptdf_pos,12967.753331577873,0.0,238649479.1282114,238662446.88154298,0.0,238662446.88154298,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
2,ptdf_neg,13632.738102612086,0.0,238649479.1282115,238663111.8663141,0.0,238663111.8663141,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
3,ptdf_pos,14484.123916221784,0.0,238649479.12821206,238663963.25212827,0.0,238663963.25212827,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
4,ptdf_neg,14609.503999720791,0.0,238649479.1281953,238664088.632195,0.0,238664088.632195,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
5,ptdf_pos,17676.489054745995,0.0,238649479.12757394,238667155.61662868,0.0,238667155.61662868,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
6,ptdf_neg,12967.753331578337,0.0,238649479.1282121,238662446.88154367,0.0,238662446.88154367,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
7,ptdf_pos,12967.753331578337,0.0,238649479.12821144,238662446.881543,0.0,238662446.881543,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
8,ptdf_neg,16670.674957243726,0.0,238649479.12821123,238666149.80316848,0.0,238666149.80316848,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
9,ptdf_pos,12967.753331578337,0.0,238649479.12821123,238662446.8815428,0.0,238662446.8815428,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
10,ptdf_neg,16687.15486810403,0.0,238649479.1282021,238666166.2830702,0.0,238666166.2830702,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
11,ptdf_pos,15123.082004738972,0.0,238649479.12821147,238664602.2102162,0.0,238664602.2102162,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
12,ptdf_neg,15853.415096548852,0.0,238649479.1282066,238665332.54330316,0.0,238665332.54330316,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
13,ptdf_pos,12967.753331578802,0.0,238649479.12821165,238662446.88154322,0.0,238662446.88154322,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
14,ptdf_neg,12967.753331578337,0.0,238649479.12779745,238662446.88112903,0.0,238662446.88112903,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
15,ptdf_pos,13533.40483992966,0.0,238649479.12819818,238663012.5330381,0.0,238663012.5330381,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
16,ptdf_neg,12967.753331578337,0.0,238649479.12821144,238662446.881543,0.0,238662446.881543,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
17,ptdf_pos,118245.65340816697,0.0,238649479.12821206,238767724.78162023,0.0,238767724.78162023,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
18,ptdf_neg,16766.818525486626,0.0,238649479.12820503,238666245.94673052,0.0,238666245.94673052,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
19,ptdf_pos,12967.753331579268,0.0,238649479.12821016,238662446.88154173,0.0,238662446.88154173,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
20,ptdf_neg,14202.165507424155,0.0,238649479.1282126,238663681.29372004,0.0,238663681.29372004,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
21,ptdf_pos,14503.171989378983,0.0,238649479.12821165,238663982.30020103,0.0,238663982.30020103,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
22,ptdf_neg,13632.73810261162,0.0,238649479.12821144,238663111.86631405,0.0,238663111.86631405,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
23,ptdf_pos,17965.675286019687,0.0,238649479.12821186,238667444.80349788,0.0,238667444.80349788,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
24,ptdf_neg,12967.753331578337,0.0,238649479.1282058,238662446.88153738,0.0,238662446.88153738,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
25,ptdf_pos,46818.6187920724,0.0,238649479.12821352,238696297.7470056,0.0,238696297.7470056,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
26,ptdf_neg,14928.528241210615,0.0,238649479.12821117,238664407.6564524,0.0,238664407.6564524,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
27,ptdf_pos,12967.753331578337,0.0,238649479.12820643,238662446.881538,0.0,238662446.881538,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
28,ptdf_neg,13533.404839930125,0.0,238649479.1282114,238663012.53305134,0.0,238663012.53305134,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
29,ptdf_pos,90728.27833691612,0.0,238649479.12820384,238740207.40654075,0.0,238740207.40654075,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
30,ptdf_neg,13585.013930479065,0.0,238649479.1282116,238663064.14214206,0.0,238663064.14214206,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
31,ptdf_pos,15853.415096548852,0.0,238649479.128207,238665332.54330355,0.0,238665332.54330355,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
32,ptdf_neg,15874.416100224014,0.0,238649479.12820998,238665353.5443102,0.0,238665353.5443102,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
33,ptdf_pos,14179.61767424643,0.0,238649479.12821144,238663658.74588567,0.0,238663658.74588567,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
34,ptdf_neg,13632.738102611853,0.0,238649479.12819996,238663111.86630258,0.0,238663111.86630258,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
35,ptdf_pos,14634.630053381436,0.0,238649479.12821174,238664113.7582651,0.0,238664113.7582651,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
36,ptdf_neg,12967.753331578337,0.0,238649479.12821123,238662446.8815428,0.0,238662446.8815428,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
37,ptdf_pos,99184.2344634711,0.0,238649479.1282117,238748663.3626752,0.0,238748663.3626752,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
38,ptdf_neg,16419.066604901105,0.0,238649479.12821144,238665898.19481635,0.0,238665898.19481635,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
39,ptdf_pos,13533.404839930125,0.0,238649479.12821174,238663012.53305167,0.0,238663012.53305167,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
40,ptdf_neg,15082.092460764106,0.0,238649479.12821144,238664561.2206722,0.0,238664561.2206722,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
41,ptdf_pos,12967.75333157857,0.0,238649479.12820747,238662446.88153905,0.0,238662446.88153905,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
42,ptdf_neg,69224.61936400365,0.0,238649479.1281968,238718703.7475608,0.0,238718703.7475608,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
43,ptdf_pos,13935.534762038384,0.0,238649479.1282113,238663414.6629733,0.0,238663414.6629733,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
44,ptdf_neg,12967.753331578802,0.0,238649479.12821153,238662446.8815431,0.0,238662446.8815431,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
45,ptdf_pos,14627.500198880676,0.0,238649479.1282076,238664106.62840647,0.0,238664106.62840647,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
46,ptdf_neg,114626.8414184258,0.0,238649479.12821114,238764105.96962956,0.0,238764105.96962956,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
47,ptdf_pos,15661.866869661491,0.0,238649479.12821266,238665140.99508232,0.0,238665140.99508232,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
48,ptdf_neg,17407.878315699752,0.0,238649479.12821174,238666887.00652742,0.0,238666887.00652742,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
49,ptdf_pos,17676.489054745995,0.0,238649479.12754458,238667155.61659932,0.0,238667155.61659932,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
50,ptdf_neg,16037.089471011888,0.0,238649479.1282116,238665516.2176826,0.0,238665516.2176826,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
51,ptdf_pos,16670.67495724326,0.0,238649479.12821135,238666149.8031686,0.0,238666149.8031686,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
52,ptdf_neg,12967.753331578337,0.0,238649479.12821153,238662446.8815431,0.0,238662446.8815431,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
53,ptdf_pos,17676.489054745995,0.0,238649479.12754774,238667155.61660248,0.0,238667155.61660248,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
54,ptdf_neg,12967.753331578337,0.0,238649479.12816772,238662446.8814993,0.0,238662446.8814993,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
55,ptdf_pos,18488.658954221755,0.0,238649479.12819964,238667967.78715387,0.0,238667967.78715387,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
56,ptdf_neg,12967.753331578337,0.0,238649479.12820816,238662446.88153973,0.0,238662446.88153973,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
57,ptdf_pos,17676.489054745995,0.0,238649479.12754515,238667155.6165999,0.0,238667155.6165999,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
58,ptdf_neg,17676.489054745995,0.0,238649479.12754515,238667155.6165999,0.0,238667155.6165999,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
59,ptdf_pos,17676.489054745995,0.0,238649479.12754515,238667155.6165999,0.0,238667155.6165999,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
60,ptdf_neg,17676.489054745995,0.0,238649479.12754515,238667155.6165999,0.0,238667155.6165999,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
61,ptdf_pos,13349.938579362815,0.0,238649479.12820628,238662829.06678563,0.0,238662829.06678563,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
62,ptdf_neg,12967.753331578337,0.0,238649479.1282117,238662446.88154328,0.0,238662446.88154328,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
63,ptdf_pos,17676.489054745995,0.0,238649479.12754515,238667155.6165999,0.0,238667155.6165999,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
64,ptdf_neg,17676.489054745995,0.0,238649479.12754515,238667155.6165999,0.0,238667155.6165999,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
65,ptdf_pos,16100.72733223904,0.0,238649479.1282115,238665579.85554373,0.0,238665579.85554373,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
66,ptdf_neg,45922.49387678597,0.0,238649479.1282121,238695401.62208888,0.0,238695401.62208888,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
67,ptdf_pos,13935.534762038384,0.0,238649479.1282118,238663414.66297382,0.0,238663414.66297382,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
68,ptdf_neg,16766.81852548616,0.0,238649479.12820897,238666245.94673446,0.0,238666245.94673446,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
69,ptdf_pos,14196.0975851072,0.0,238649479.12821138,238663675.2257965,0.0,238663675.2257965,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
70,ptdf_neg,17569.69031004468,0.0,238649479.12821257,238667048.8185226,0.0,238667048.8185226,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
71,ptdf_pos,15853.415096548852,0.0,238649479.1282101,238665332.54330665,0.0,238665332.54330665,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
72,ptdf_neg,95871.36362126935,0.0,238649479.12821138,238745350.49183264,0.0,238745350.49183264,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
73,ptdf_pos,38987.69204173656,0.0,238649479.12821034,238688466.82025206,0.0,238688466.82025206,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
74,ptdf_neg,15082.092460764572,0.0,238649479.12820858,238664561.22066933,0.0,238664561.22066933,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
75,ptdf_pos,16530.08001967473,0.0,238649479.12821186,238666009.20823154,0.0,238666009.20823154,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
76,ptdf_neg,12967.753331578337,0.0,238649479.12821135,238662446.88154292,0.0,238662446.88154292,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
77,ptdf_pos,73574.2882071049,0.0,238649479.1281978,238723053.4164049,0.0,238723053.4164049,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
78,ptdf_neg,17716.442715378944,0.0,238649479.12821174,238667195.5709271,0.0,238667195.5709271,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
79,ptdf_pos,15354.292823111173,0.0,238649479.1282115,238664833.4210346,0.0,238664833.4210346,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
80,ptdf_neg,45352.20669092005,0.0,238649479.1282118,238694831.3349027,0.0,238694831.3349027,cs2_nl34_z3_sigma0,Case Study 2,Split,0.0,1,$\sigma=0$
1,ptdf_pos,17998.008886458352,0.0,109505855.4620134,109523853.47089985,0.0,109523853.47089985,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
2,ptdf_neg,86261.55421788152,0.0,109505855.46201874,109592117.01623662,0.0,109592117.01623662,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
3,ptdf_pos,115525.7807120378,0.0,109505855.4620187,109621381.24273074,0.0,109621381.24273074,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
4,ptdf_neg,16972.317779861158,0.0,109505855.46201885,109522827.7797987,0.0,109522827.7797987,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
5,ptdf_pos,12967.75333149964,0.0,109505855.46201886,109518823.21535036,0.0,109518823.21535036,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
6,ptdf_neg,86043.0338676942,0.0,109505855.46201909,109591898.49588677,0.0,109591898.49588677,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
7,ptdf_pos,12967.753331499873,0.0,109505855.46201773,109518823.21534923,0.0,109518823.21534923,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
8,ptdf_neg,58940.559997488745,0.0,109505855.4620187,109564796.02201618,0.0,109564796.02201618,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
9,ptdf_pos,104393.12964226956,0.0,109505855.46201347,109610248.59165573,0.0,109610248.59165573,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
10,ptdf_neg,29432.849832423963,0.0,109505855.46201979,109535288.31185222,0.0,109535288.31185222,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
11,ptdf_pos,20206.789088730933,0.0,109505855.46201862,109526062.25110735,0.0,109526062.25110735,cs2_nl34_z3_sigma25,Case Study 2,Split,0.25,2,$\sigma=0.25$
