run_id,weight_type,capacity_market_cost_countrywide,redispatch_cost_countrywide,grid_shedding_countrywide_mwh,capacity_market_cost_split,redispatch_cost_split,grid_shedding_split_mwh,delta_capacity_market_cost,delta_redispatch_cost,delta_cost_excluding_grid_shedding,avoided_grid_shedding_mwh,break_even_voll_eur_per_mwh,case_study,scenario,sigma,design_order,design_label
77,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,930706141.4849045,5985.25135459844,0.0,28758251.361444235,252598009.7641013,281356261.1255455,5854613.642795684,48.05718674054003,Case Study 1,nl34_z3_sigma0,0.0,1,$\sigma=0$
78,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,930706141.4849045,-4359172.714981146,90999.62875854866,28758251.361444235,105248991.06540489,134007242.42684913,2208789.1511437274,60.67000209479442,Case Study 1,nl34_z3_sigma0,0.0,1,$\sigma=0$
79,ptdf_pos,901947890.1234603,-109608163.78038605,2299788.779902276,930706141.4849045,52010.31957309693,0.0,28758251.361444235,109660174.09995914,138418425.46140337,2299788.779902276,60.187451417727644,Case Study 1,nl34_z3_sigma0,0.0,1,$\sigma=0$
80,ptdf_neg,901947890.1234603,-252592024.5127467,5854613.642795684,930706141.4849045,-5.820766091346741e-10,0.0,28758251.361444235,252592024.5127467,281350275.8741909,5854613.642795684,48.05616442690505,Case Study 1,nl34_z3_sigma0,0.0,1,$\sigma=0$
1,ptdf_pos,901947890.1234603,-252267725.71030527,5855627.337925776,917883815.4241096,-3762112.7327367887,79867.43560521743,15935925.300649285,248505612.97756848,264441538.27821776,5775759.902320558,45.78471798524237,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
2,ptdf_neg,901947890.1234603,-109661440.52359007,2299781.1788153555,917883815.4241096,-1.0477378964424131e-09,0.0,15935925.300649285,109661440.52359007,125597365.82423936,2299781.1788153555,54.612746195677644,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
3,ptdf_pos,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,-2.066371962428093e-09,0.0,15935925.300649285,109608163.78038605,125544089.08103533,2299788.779902276,54.589399764951466,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
4,ptdf_neg,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,-3660965.520713202,79742.0048203959,15935925.300649285,248931058.99203348,264866984.29268277,5774871.637975288,45.865432324232074,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
5,ptdf_pos,901947890.1234602,-192244099.4379873,4437112.747945716,917883815.4241096,119303.81420737738,0.0,15935925.300649405,192363403.25219467,208299328.55284408,4437112.747945716,46.94479053958726,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
6,ptdf_neg,901947890.1234603,-114037592.38612144,2413196.355366999,917883815.4241096,-4131997.5847928743,85936.99958445957,15935925.300649285,109905594.80132857,125841520.10197785,2327259.355782539,54.07283884767701,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
7,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,-3929848.474974096,82589.85652731822,15935925.300649285,248662176.0377726,264598101.33842188,5772023.786268366,45.84147798695846,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
8,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,25755.926889427472,0.0,15935925.300649285,109633919.70727548,125569845.00792477,2299788.779902276,54.60059902251569,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
9,ptdf_pos,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,-1917317.3664100769,40411.903776869694,15935925.300649285,107690846.41397597,123626771.71462525,2259376.8761254065,54.71719792345231,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
10,ptdf_neg,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,-1550958.7323415726,33113.87242184853,15935925.300649285,251041065.7804051,266976991.0810544,5821499.770373835,45.86051732574579,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
11,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,-88997.64970767312,1850.966952560106,15935925.300649285,252503026.86303902,268438952.1636883,5852762.675843123,45.865340358263914,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
12,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,844748.9137240555,54.09115934510883,15935925.300649285,110452912.6941101,126388837.99475938,2299734.688742931,54.958008249136505,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
13,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,-3.2596290111541752e-09,0.0,15935925.300649285,252592024.5127467,268527949.813396,5854613.642795684,45.86604107409025,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
14,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,-1111675.228475079,30869.582897465705,15935925.300649285,108496488.55191097,124432413.85256025,2268919.1970048104,54.84215304662365,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
15,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,-1.862645149230957e-09,0.0,15935925.300649285,252592024.5127467,268527949.813396,5854613.642795684,45.86604107409025,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
16,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,-4480681.698287055,93706.28613161977,15935925.300649285,105127482.08209899,121063407.38274828,2206082.493770656,54.87709898636909,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
17,ptdf_pos,901947890.1234603,-109661440.52359007,2299781.1788153555,917883815.4241096,-9.313225746154783e-10,0.0,15935925.300649285,109661440.52359007,125597365.82423936,2299781.1788153555,54.612746195677644,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
18,ptdf_neg,901947890.0922732,-248355248.0842179,5854501.114315013,917883815.4241096,-3748963.746512733,77970.68834481653,15935925.331836343,244606284.33770517,260542209.6695415,5776530.425970197,45.103581294784256,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
19,ptdf_pos,901947890.1234603,-252267725.71030527,5855627.337925776,917883815.4241096,-3748963.746512733,77970.68834481656,15935925.300649285,248518761.96379253,264454687.26444182,5777656.649580959,45.77196315111978,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
20,ptdf_neg,901947890.1234603,-109661440.52359007,2299781.1788153555,917883815.4241096,10797.55967607908,0.0,15935925.300649285,109672238.08326615,125608163.38391544,2299781.1788153555,54.6174412335254,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
21,ptdf_pos,901947890.1234603,-109661440.52359007,2299781.1788153555,917883815.4241096,18083.1107914648,0.0,15935925.300649285,109679523.63438153,125615448.93503082,2299781.1788153555,54.62060916584108,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
22,ptdf_neg,901947890.1243336,-250116647.5809728,5855241.238815832,917883815.4241096,-3748963.746512733,77970.68834481658,15935925.299775958,246367683.83446005,262303609.134236,5777270.550471015,45.402687452961786,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
23,ptdf_pos,901947890.1234603,-252267725.71030527,5855627.337925776,917883815.4241096,-3630480.67652674,79844.72535065736,15935925.300649285,248637245.03377855,264573170.33442783,5775782.612575118,45.80732830186428,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
24,ptdf_neg,901947890.1234603,-109661440.52359007,2299781.1788153555,917883815.4241096,-1.979060471057892e-09,0.0,15935925.300649285,109661440.52359007,125597365.82423936,2299781.1788153555,54.612746195677644,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
25,ptdf_pos,901947890.1257234,-186705030.01553205,4302009.385086898,917883815.4241096,-3879011.64433644,80675.41551664213,15935925.298386216,182826018.3711956,198761943.66958183,4221333.969570256,47.08510274296454,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
26,ptdf_neg,901947890.1234603,-125814224.7175362,2714973.980226984,917883815.4241096,101163.75156516908,0.0,15935925.300649285,125915388.46910137,141851313.76975065,2714973.980226984,52.247761784402535,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
27,ptdf_pos,901947890.1234597,-109160366.73111564,2299788.763128476,917883815.4241096,47397.03788872884,0.0,15935925.300649881,109207763.76900437,125143689.06965426,2299788.763128476,54.415297211652295,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
28,ptdf_neg,901947890.1234603,-252267725.71030527,5855627.337925776,917883815.4241096,-3640513.374817193,79751.316767673,15935925.300649285,248627212.33548808,264563137.63613737,5775876.021158103,45.804850496616204,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
29,ptdf_pos,901947890.123461,-109683474.6151952,2299788.779790829,917883815.4241096,-3.3178366720676422e-09,0.0,15935925.30064857,109683474.6151952,125619399.91584377,2299788.779790829,54.62214661612061,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
30,ptdf_neg,901947890.1234603,-252267725.71030527,5855627.337925776,917883815.4241096,-3696568.3615295663,79127.77726062741,15935925.300649285,248571157.3487757,264507082.649425,5776499.560665148,45.790202158167865,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
31,ptdf_pos,901947890.1296644,-247647105.5194254,5854775.393807115,917883815.4241096,-3771455.073359899,78438.46140492211,15935925.294445157,243875650.4460655,259811575.74051064,5776336.932402193,44.978604742238154,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
32,ptdf_neg,901947890.1282276,-109796722.81763738,2299781.1778235477,917883815.4241096,-1.0477378964424131e-09,0.0,15935925.295881987,109796722.81763738,125732648.11351937,2299781.1778235477,54.67157020239179,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
33,ptdf_pos,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,296193.2213357277,11822.5788900756,15935925.300649285,109904357.00172177,125840282.30237105,2287966.2010122007,55.00093587339668,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
34,ptdf_neg,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,-1.3969838619232178e-09,0.0,15935925.300649285,252592024.5127467,268527949.813396,5854613.642795684,45.86604107409025,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
35,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,0.0,0.0,15935925.300649285,252592024.5127467,268527949.813396,5854613.642795684,45.86604107409025,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
36,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,-104562.12270274758,18601.615348785857,15935925.300649285,109503601.6576833,125439526.95833258,2281187.1645534905,54.988704525209606,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
37,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,-1.3969838619232178e-09,0.0,15935925.300649285,252592024.5127467,268527949.813396,5854613.642795684,45.86604107409025,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
38,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,-104562.12270274758,18601.615348785857,15935925.300649285,109503601.6576833,125439526.95833258,2281187.1645534905,54.988704525209606,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
39,ptdf_pos,901947890.1257073,-251974771.07013503,5855425.584781472,917883815.4241096,-3764264.614914656,78288.91474610196,15935925.29840231,248210506.45522037,264146431.75362268,5777136.67003537,45.722725086925365,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
40,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,10797.55967607908,0.0,15935925.300649285,109618961.34006213,125554886.64071141,2299788.779902276,54.594094787281534,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
41,ptdf_pos,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,10797.55967607908,0.0,15935925.300649285,109618961.34006213,125554886.64071141,2299788.779902276,54.594094787281534,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
42,ptdf_neg,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,-3748963.746512733,77970.68834481656,15935925.300649285,248843060.76623395,264778986.06688324,5776642.954450867,45.83613495843164,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
43,ptdf_pos,901947890.1234603,-171817802.7505712,3997380.687965678,917883815.4241096,-3813563.982907072,79314.23958922243,15935925.300649285,168004238.7676641,183940164.0683134,3918066.448376456,46.946667825027156,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
44,ptdf_neg,901947890.1234603,-165875217.78274786,3856826.974432274,917883815.4241096,65288.71698963689,0.0,15935925.300649285,165940506.4997375,181876431.8003868,3856826.974432274,47.15701093310235,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
45,ptdf_pos,901947890.1234603,-169037432.30841464,3934875.046426088,917883815.4241096,9595.74913897831,0.0,15935925.300649285,169047028.05755362,184982953.3582029,3934875.046426088,47.011137882565436,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
46,ptdf_neg,901947890.1234603,-145612653.67235613,3228816.8596255034,917883815.4241096,-1.4901161193847656e-08,0.0,15935925.300649285,145612653.67235613,161548578.9730054,3228816.8596255034,50.03336701845107,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
47,ptdf_pos,901947890.1234603,-154031030.77127206,3450151.04879607,917883815.4241096,119303.81420737693,0.0,15935925.300649285,154150334.58547944,170086259.88612872,3450151.04879607,49.298206797490884,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
48,ptdf_neg,901947890.1234603,-141041645.42499804,3075652.263613895,917883815.4241096,-4137403.176293507,86049.42470209861,15935925.300649285,136904242.24870455,152840167.54935384,2989602.8389117965,51.12390367042435,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
49,ptdf_pos,901947890.1249557,-250304399.098222,5855418.143189471,917883815.4241096,-3748963.746512741,77970.68834481653,15935925.299153924,246555435.35170925,262491360.65086317,5777447.454844655,45.43379454377419,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
50,ptdf_neg,901947890.1259867,-109036812.4964698,2299781.1788090263,917883815.4241096,-1.164153218269348e-09,0.0,15935925.298122883,109036812.4964698,124972737.79459268,2299781.1788090263,54.3411429513966,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
51,ptdf_pos,901947890.1259087,-109632677.65752344,2299796.734717948,917883815.4241096,23884.012347891345,0.0,15935925.298200846,109656561.66987133,125592486.96807218,2299796.734717948,54.61025536392681,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
52,ptdf_neg,901947890.1257279,-251420902.92368007,5855040.252480352,917883815.4241096,-3752615.010804318,78046.62708875292,15935925.298381686,247668287.91287574,263604213.21125743,5776993.6253916,45.629998976048505,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
53,ptdf_pos,901947890.1234603,-152081171.4855709,3378822.7363963923,917883815.4241096,10050.71466027177,0.0,15935925.300649285,152091222.20023116,168027147.50088045,3378822.7363963923,49.72949474114349,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
54,ptdf_neg,901947890.1257403,-150999665.446849,3378919.5318531957,917883815.4241096,-1.1175870895385742e-08,0.0,15935925.298369288,150999665.446849,166935590.74521828,3378919.5318531957,49.40502109372847,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
55,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,-7381042.550419554,153510.41175084808,15935925.300649285,245210981.96232712,261146907.2629764,5701103.231044835,45.80638109496507,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
56,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,23945.70172848506,0.0,15935925.300649285,109632109.48211452,125568034.78276381,2299788.779902276,54.59981189581224,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
57,ptdf_pos,901947890.1234603,-152081171.4855709,3378822.7363963923,917883815.4241096,19320.055523495656,0.0,15935925.300649285,152100491.5410944,168036416.84174368,3378822.7363963923,49.7322381052044,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
58,ptdf_neg,901947890.1234603,-152081171.4855709,3378822.7363963923,917883815.4241096,19320.055523495656,0.0,15935925.300649285,152100491.5410944,168036416.84174368,3378822.7363963923,49.7322381052044,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
59,ptdf_pos,901947890.1234603,-152081171.4855709,3378822.7363963923,917883815.4241096,19320.055523495656,0.0,15935925.300649285,152100491.5410944,168036416.84174368,3378822.7363963923,49.7322381052044,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
60,ptdf_neg,901947890.1234603,-152081171.4855709,3378822.7363963923,917883815.4241096,19320.055523495656,0.0,15935925.300649285,152100491.5410944,168036416.84174368,3378822.7363963923,49.7322381052044,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
61,ptdf_pos,901947890.1234579,-253367540.50750256,5855522.236560863,917883815.4241096,-3748963.746512733,77970.68834481658,15935925.30065167,249618576.76098981,265554502.06164148,5777551.548216047,45.96315581877199,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
62,ptdf_neg,901947890.1256919,-109129356.2869491,2299781.177990528,917883815.4241096,0.0,0.0,15935925.298417687,109129356.2869491,125065281.58536679,2299781.177990528,54.38138322996654,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
63,ptdf_pos,901947890.1234603,-152081171.4855709,3378822.7363963923,917883815.4241096,19320.055523495656,0.0,15935925.300649285,152100491.5410944,168036416.84174368,3378822.7363963923,49.7322381052044,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
64,ptdf_neg,901947890.1234603,-152081171.4855709,3378822.7363963923,917883815.4241096,19320.055523495656,0.0,15935925.300649285,152100491.5410944,168036416.84174368,3378822.7363963923,49.7322381052044,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
65,ptdf_pos,901947890.1234602,-142034217.85123032,3105585.5946071623,917883815.4241096,-3887297.9665525183,80847.75387426782,15935925.300649405,138146919.8846778,154082845.1853272,3024737.8407328944,50.94089249995726,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
66,ptdf_neg,901947890.1234603,-230536866.4360021,5340915.173909581,917883815.4241096,173166.14445611837,0.0,15935925.300649285,230710032.58045822,246645957.8811075,5340915.173909581,46.18046717648227,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
67,ptdf_pos,901947890.1397864,-109631252.33137745,2299783.8937742976,917883815.4241096,40167.84604431875,0.0,15935925.284323215,109671420.17742176,125607345.46174498,2299783.8937742976,54.617021104363026,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
68,ptdf_neg,901947890.1234603,-252267725.71030527,5855627.337925776,917883815.4241096,-3684075.010627613,79016.12706989748,15935925.300649285,248583650.69967765,264519576.00032693,5776611.210855879,45.791479873739846,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
69,ptdf_pos,901947890.125683,-116441944.54533142,2492681.88187474,917883815.4241096,-3995704.5177162215,83102.38581713826,15935925.298426628,112446240.02761519,128382165.32604182,2409579.4960576016,53.27990445473678,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
70,ptdf_neg,901947890.1234603,-235500966.61628437,5449130.334577864,917883815.4241096,119303.81420737693,0.0,15935925.300649285,235620270.43049175,251556195.73114103,5449130.334577864,46.164466673676785,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
71,ptdf_pos,901947890.1234603,-252267725.71030527,5855627.337925776,917883815.4241096,-3624733.0492816046,79414.47210986423,15935925.300649285,248642992.66102368,264578917.96167296,5776212.865815911,45.80491129879788,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
72,ptdf_neg,901947890.0783653,-109683422.19345576,2299781.1751178536,917883815.4241096,13890.724282529438,0.0,15935925.345744252,109697312.91773829,125633238.26348254,2299781.1751178536,54.628344480228385,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
73,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,-3748963.746512733,77970.68834481656,15935925.300649285,248843060.76623395,264778986.06688324,5776642.954450867,45.83613495843164,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
74,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,10797.55967607908,0.0,15935925.300649285,109618961.34006213,125554886.64071141,2299788.779902276,54.594094787281534,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
75,ptdf_pos,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,-39977.74541609734,19469.166893656307,15935925.300649285,109568186.03496996,125504111.33561924,2280319.6130086198,55.03794758403669,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
76,ptdf_neg,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,-7.916241884231567e-09,0.0,15935925.300649285,252592024.5127467,268527949.813396,5854613.642795684,45.86604107409025,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
77,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,-980718.0400770976,20519.14226149816,15935925.300649285,251611306.4726696,267547231.7733189,5834094.500534185,45.859255750626176,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
78,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,-7875673.983012915,164294.6020000555,15935925.300649285,101732489.79737313,117668415.09802242,2135494.1779022207,55.10125773960793,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
79,ptdf_pos,901947890.1234603,-109608163.78038605,2299788.779902276,917883815.4241096,-1687743.194412738,37040.41321456743,15935925.300649285,107920420.58597331,123856345.8866226,2262748.3666877085,54.73712751715645,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
80,ptdf_neg,901947890.1234603,-252592024.5127467,5854613.642795684,917883815.4241096,-3.725290298461914e-09,0.0,15935925.300649285,252592024.5127467,268527949.813396,5854613.642795684,45.86604107409025,Case Study 1,nl34_z3_sigma25,0.25,2,$\sigma=0.25$
1,ptdf_pos,901947890.1234603,-252267725.71030527,5855627.337925776,905061489.3633145,-7680765.452845,161168.83007891514,3113599.2398542166,244586960.25746027,247700559.49731448,5694458.507846861,43.498527411515525,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
2,ptdf_neg,901947890.1234603,-109661440.52359007,2299781.1788153555,905061489.3633145,-334754.55518056825,6962.20205355916,3113599.2398542166,109326685.96840951,112440285.20826373,2292818.9767617965,49.04019303218863,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
3,ptdf_pos,901947890.1234603,-109608163.78038605,2299788.779902276,905061489.3633145,18092.19940025732,6688.883281136331,3113599.2398542166,109626255.9797863,112739855.21964052,2293099.8966211397,49.16482504131704,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
4,ptdf_neg,901947890.1234603,-252592024.5127467,5854613.642795684,905061489.3633145,-7612809.37082614,161076.2963720288,3113599.2398542166,244979215.14192057,248092814.38177478,5693537.346423655,43.57445982814394,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
5,ptdf_pos,901947890.1234602,-192244099.4379873,4437112.747945716,905061489.3633145,-663198.9158283174,15614.914488049484,3113599.239854336,191580900.52215898,194694499.76201332,4421497.833457666,44.03360740985816,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
6,ptdf_neg,901947890.1234603,-114037592.38612144,2413196.355366999,905061489.3633146,-7282820.922208682,151909.22433301224,3113599.239854336,106754771.46391276,109868370.70376709,2261287.131033987,48.58665190984797,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
7,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,905061489.3633145,-11119929.09777689,232128.6553356951,3113599.2398542166,241472095.4149698,244585694.65482402,5622484.987459988,43.50135130646529,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
8,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,905061489.3633145,88084.31234396063,0.0,3113599.2398542166,109696248.09273,112809847.33258422,2299788.779902276,49.05226441594249,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
9,ptdf_pos,901947890.1234603,-109608163.78038605,2299788.779902276,905061489.3633145,-643249.4366898984,15200.006602628848,3113599.2398542166,108964914.34369615,112078513.58355036,2284588.7732996475,49.05850667456208,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
10,ptdf_neg,901947890.1234603,-252592024.5127467,5854613.642795684,905061489.3633145,-9174507.728613555,191667.91643963664,3113599.2398542166,243417516.78413314,246531116.02398735,5662945.726356047,43.534077128198696,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
11,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,905061489.3633145,-1301788.3728049733,27074.504413704533,3113599.2398542166,251290236.13994172,254403835.37979594,5827539.138381979,43.65544861023985,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
12,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,905061489.3633145,-4250718.746109486,121294.0731161322,3113599.2398542166,105357445.03427656,108471044.27413078,2178494.706786144,49.791741029361624,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
13,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,905061489.3633145,-1197115.294513147,24897.52098104368,3113599.2398542166,251394909.21823356,254508508.45808777,5829716.12181464,43.65710150203091,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
14,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,905061489.3633145,-8030647.465468019,180286.27971148523,3113599.2398542166,101577516.31491803,104691115.55477224,2119502.5001907907,49.39419299828535,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
15,ptdf_pos,901947890.1234603,-252592024.5127467,5854613.642795684,905061489.3633145,-1593084.7136566788,33628.208964109384,3113599.2398542166,250998939.79909003,254112539.03894424,5820985.433831574,43.65455676319715,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
16,ptdf_neg,901947890.1234603,-109608163.78038605,2299788.779902276,905061489.3633145,-7185057.008059353,151909.22433301245,3113599.2398542166,102423106.7723267,105536706.01218091,2147879.5555692636,49.13529985353856,Case Study 1,nl34_z3_sigma50,0.5,3,$\sigma=0.5$
