run_id,bus,new_capacity_mw,scenario,case_study,design,sigma
12,NL0 17,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 18,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 19,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 2,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 20,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 21,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 22,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 23,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 24,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 25,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 26,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 27,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 28,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 30,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 31,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 33,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 4,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 5,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 6,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 7,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 8,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
12,NL0 9,634.5076028511185,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 1,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 10,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 11,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 12,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 13,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 14,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 15,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 16,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 17,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 18,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 19,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 2,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 20,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 21,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 22,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 23,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 24,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 25,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 26,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 27,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 28,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 30,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 31,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 33,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 4,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 6,634.5076028511185,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 7,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 8,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
13,NL0 9,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 10,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 11,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 12,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 13,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 14,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 15,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 16,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 17,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 18,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 19,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 2,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 20,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 21,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 22,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 23,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 24,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 25,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 26,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 27,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 28,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 30,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 31,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 33,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 4,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 5,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 6,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 7,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 8,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
14,NL0 9,634.5076028511185,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 1,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 10,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 11,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 12,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 13,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 14,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 15,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 16,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 17,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 18,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 19,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 2,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 20,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 21,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 22,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 23,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 24,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 25,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 26,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 27,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 28,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 30,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 31,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 33,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 4,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 6,634.5076028511185,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 7,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 8,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
15,NL0 9,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 10,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 11,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 12,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 13,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 14,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 15,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 16,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 17,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 18,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 19,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 2,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 20,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 21,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 22,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 23,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 24,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 25,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 26,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 27,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 28,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 30,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 31,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 33,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 4,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 5,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 6,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 7,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 8,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
16,NL0 9,634.5076028511185,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 10,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 11,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 12,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 13,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 14,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 15,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 16,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 17,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 18,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 19,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 2,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 20,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 21,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 22,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 23,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 24,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 25,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 26,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 27,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 28,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 30,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 31,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 33,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 4,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 5,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 6,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 7,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 8,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
17,NL0 9,634.5076028511185,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 1,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 10,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 11,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 12,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 13,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 14,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 15,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 16,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 17,5.938325102761157e-07,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 18,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 19,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 2,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 20,4.464362746148256e-07,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 21,5.938304639130367e-07,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 22,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 23,5.938342155786815e-07,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 24,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 25,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 26,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 27,5.938325102761157e-07,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 28,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 30,5.938336471444929e-07,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 31,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 33,5.938325102761157e-07,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 4,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 6,634.5076022574849,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 7,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 8,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
18,NL0 9,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 1,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 10,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 11,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 12,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 13,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 14,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 15,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 16,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 17,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 18,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 19,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 2,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 20,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 21,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 22,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 23,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 24,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 25,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 26,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 27,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 28,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 30,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 31,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 33,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 4,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 6,634.5076028511185,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 7,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 8,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
19,NL0 9,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 10,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 11,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 12,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 13,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 14,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 15,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 16,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 17,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 18,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 19,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 2,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 20,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 21,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 22,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 23,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 24,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 25,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 26,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 27,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 28,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 30,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 31,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 33,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 4,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 5,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 6,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 7,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 8,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
20,NL0 9,634.5076028511185,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 1,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 10,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 11,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 12,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 13,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 14,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 15,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 16,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 17,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 18,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 19,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 2,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 20,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 21,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 22,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 23,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 24,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 25,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 26,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 27,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 28,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 3,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 30,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 31,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 33,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 4,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 5,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 6,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 7,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 8,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
21,NL0 9,634.5076028511185,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 1,999.9999981476726,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 10,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 11,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 12,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 13,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 14,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 15,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 16,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 17,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 18,2.64676941696962e-07,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 19,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 2,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 20,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 21,2.6450732093508133e-07,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 22,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 23,2.6450743462191905e-07,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 24,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 25,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 26,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 27,1.8529974568082253e-06,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 28,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 3,2.6450732093508133e-07,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 30,2.6450732093508133e-07,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 31,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 33,3.971154001192192e-07,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 4,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 5,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 6,634.5076028504495,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 7,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 8,3.976779510139753e-07,nl34_z1_sigma0,Case Study 1,Country-wide,
22,NL0 9,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 0,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 1,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 10,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 11,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 12,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 13,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 14,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 15,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 16,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 17,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 18,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 19,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 2,1000.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 20,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 21,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
23,NL0 22,0.0,nl34_z1_sigma0,Case Study 1,Country-wide,
